515,1,1,1
516,1,1,1
517,1,1,1
518,1,1,1
519,1,1,1
520,1,1,1
522,1,1,1
523,1,1,1
524,1,1,1
526,1,1,1
527,1,1,1
528,1,1,1
529,1,1,1
531,1,1,1
534,1,1,1
537,1,1,1
538,1,1,1
539,1,1,1
540,1,1,1
544,1,1,1
546,1,1,1
547,1,1,1
548,1,1,1
549,1,1,1
550,1,1,1
551,1,1,1
552,1,1,1
555,1,1,1
556,1,1,1
557,1,1,1
559,1,1,1
561,1,1,1
562,1,1,1
564,1,1,1
565,1,1,1
568,1,1,1
572,1,1,1
575,1,1,2
576,1,1,2
578,1,1,2
579,1,1,2
580,1,1,2
581,1,1,2
583,1,1,2
584,1,1,2
585,1,1,2
587,1,1,2
588,1,1,2
589,1,1,2
590,1,1,2
592,1,1,2
593,1,1,2
596,1,1,2
598,1,1,2
600,1,1,2
603,1,1,2
604,1,1,2
605,1,1,2
606,1,1,2
607,1,1,2
608,1,1,2
609,1,1,2
611,1,1,2
612,1,1,2
613,1,1,2
615,1,1,2
616,1,1,2
617,1,1,2
618,1,1,2
620,1,1,2
621,1,1,2
624,1,1,2
626,1,1,2
628,1,1,2
629,1,1,2
630,1,1,2
631,1,1,2
632,1,1,2
633,1,1,2
634,1,1,2
637,1,1,2
639,1,1,2
644,1,1,2
646,1,1,2
647,1,1,2
648,1,1,2
650,1,1,2
653,1,1,1
654,1,1,2
656,1,1,1
659,1,1,1
659,1,1,1
660,1,1,1
662,1,1,1
663,1,1,1
664,1,1,1
665,1,1,1
666,1,1,1
667,1,1,1
668,1,1,1
669,1,1,1
670,1,1,1
671,1,1,1
672,1,1,1
673,1,1,1
674,1,1,1
675,1,1,3
676,1,1,3
677,1,1,3
678,1,1,1
681,1,1,1
682,1,1,1
683,1,1,1
685,1,1,3
686,1,1,1
687,1,1,1
689,1,1,1
690,1,1,3
691,1,1,3
694,1,1,1
696,1,1,1
697,1,1,3
698,1,1,1
699,1,1,1
701,1,1,1
703,1,2,1
705,1,2,1
706,1,2,1
708,1,2,1
708,1,2,1
710,2,2,1
712,2,2,1
713,2,2,1
715,2,3,1
717,2,3,1
718,2,3,1
721,2,3,1
722,2,3,1
724,2,3,1
725,2,3,1
726,2,3,1
727,2,3,1
729,2,3,1
730,2,3,1
731,2,3,1
732,2,3,1
733,2,3,1
734,2,3,1
735,2,3,1
736,2,3,1
737,2,3,1
738,2,3,1
739,2,3,1
740,2,3,1
741,2,3,1
744,2,2,1
745,2,2,1
746,2,2,1
747,2,2,1
748,2,2,1
749,1,2,1
752,1,2,1
754,1,1,1
755,1,1,1
757,1,1,1
758,1,1,1
759,1,1,1
760,1,1,1
761,1,1,1
762,1,1,1
763,1,1,1
764,1,1,1
766,1,1,1
767,1,1,1
768,1,1,1
770,1,1,1
771,1,1,1
772,1,1,1
773,1,1,1
776,1,1,1
778,1,1,1
782,1,1,1
783,1,1,1
784,1,1,1
785,1,1,1
786,1,1,1
787,1,1,1
788,1,1,1
789,1,1,1
793,1,1,1
794,1,1,1
795,1,1,1
796,1,1,1
797,1,1,1
798,1,1,1
799,1,1,1
803,1,1,1
805,1,1,1
806,1,1,1
807,1,1,1
810,1,1,1
811,1,1,1
812,1,1,1
814,1,1,1
815,1,1,1
816,1,1,1
818,1,1,1
819,1,1,1
820,1,1,1
821,1,1,1
822,1,1,1
823,1,1,1
824,1,1,1
825,1,1,1
827,1,1,1
829,1,1,1
831,1,1,1
832,1,1,1
834,1,1,1
835,1,1,1
836,1,1,1
837,1,1,1
839,1,1,1
841,1,1,1
842,1,1,1
843,1,1,1
846,1,1,1
847,1,1,1
848,1,1,1
850,1,1,1
852,1,1,1
853,1,1,1
854,1,1,1
856,1,1,1
857,1,1,1
859,1,1,1
860,1,1,1
861,1,1,1
863,1,1,1
864,1,1,1
865,1,1,1
866,1,1,1
867,1,1,2
868,1,1,1
869,1,1,1
872,1,1,1
873,1,1,1
874,1,1,1
875,1,1,1
876,1,1,1
877,1,1,1
878,1,1,1
879,1,1,1
880,1,1,1
881,1,1,1
3,1,1,1
5,1,1,1
6,1,1,1
8,1,1,1
9,1,1,1
10,1,1,1
11,1,1,1
12,1,1,1
13,1,1,1
14,1,1,1
16,1,1,1
17,1,1,1
18,1,1,1
19,1,1,1
20,1,1,1
21,1,1,1
22,1,1,1
23,1,1,1
24,1,1,1
26,1,1,1
27,1,1,1
28,1,1,1
30,1,1,1
31,1,1,1
32,1,1,1
33,1,1,1
34,1,1,3
35,1,1,4
36,1,1,1
37,1,1,4
40,1,1,1
41,1,1,1
42,1,1,1
44,1,1,1
45,1,1,1
47,1,1,1
48,1,1,1
52,1,1,1
53,1,1,1
54,1,1,1
59,1,1,1
60,1,1,1
62,1,1,1
63,1,1,1
65,1,1,1
68,1,1,1
69,1,2,1
70,1,2,3
71,1,2,1
72,1,2,1
73,1,2,1
76,2,2,1
77,2,2,1
78,2,2,1
79,2,2,1
80,2,3,1
81,2,3,1
83,2,3,1
84,2,3,1
85,2,3,1
88,2,3,1
90,2,3,1
92,2,3,1
93,2,3,1
95,2,3,1
100,2,3,1
101,2,3,1
102,2,3,1
103,2,3,1
104,2,3,1
105,2,3,1
109,2,2,1
110,2,2,1
112,2,2,1
115,1,2,1
116,1,2,3
118,1,2,1
119,1,2,1
120,1,2,1
121,1,1,1
123,1,1,1
124,1,1,3
125,1,1,3
127,1,1,3
128,1,1,3
129,1,1,3
130,1,1,1
131,1,1,1
132,1,1,2
135,1,1,2
136,1,1,2
138,1,1,2
139,1,1,2
140,1,1,2
141,1,1,2
142,1,1,1
143,1,1,1
144,1,1,1
148,1,1,1
149,1,1,1
152,1,1,1
154,1,1,1
156,1,1,1
158,1,1,1
159,1,1,1
160,1,1,1
161,1,1,1
162,1,1,1
165,1,1,1
167,1,1,1
168,1,1,1
169,1,1,1
170,1,1,1
172,1,1,1
173,1,1,1
174,1,1,1
176,1,1,1
177,1,1,1
178,1,1,1
180,1,1,1
182,1,1,1
184,1,1,1
185,1,1,1
186,1,1,1
187,1,1,1
188,1,1,1
189,1,1,1
190,1,1,1
193,1,1,1
194,1,1,1
195,1,1,1
196,1,1,1
197,1,1,1
198,1,1,1
200,1,1,1
201,1,1,1
202,1,1,1
204,1,1,1
205,1,1,1
206,1,1,1
208,1,1,1
210,1,1,1
212,1,1,1
213,1,1,1
214,1,1,1
215,1,1,1
216,1,1,1
217,1,1,1
221,1,1,1
222,1,1,1
223,1,1,1
224,1,1,1
225,1,1,1
226,1,1,1
228,1,1,1
229,1,1,1
230,1,1,1
234,1,1,1
236,1,1,1
238,1,1,1
239,1,1,1
241,1,1,1
242,1,1,1
243,1,1,1
244,1,1,1
245,1,1,1
247,1,1,1
250,1,1,1
251,1,1,1
252,1,1,1
253,1,1,1
254,1,1,1
255,1,1,1
261,1,1,1
262,1,1,1
263,1,1,1
264,1,1,1
265,1,1,1
266,1,1,1
269,1,1,1
270,1,1,1
271,1,1,1
272,1,1,1
273,1,1,1
274,1,1,1
275,1,1,1
276,1,1,1
278,1,1,1
279,1,1,1
280,1,1,1
281,1,1,1
282,1,1,1
283,1,1,1
284,1,1,1
285,1,1,1
287,1,1,1
288,1,1,1
289,1,1,1
290,1,1,1
291,1,1,1
292,1,1,1
294,1,1,1
295,1,1,1
296,1,1,1
297,1,1,1
299,1,1,1
300,1,1,1
302,1,1,1
303,1,1,1
304,1,1,1
306,1,1,1
307,1,1,1
309,1,1,1
312,1,1,1
313,1,1,1
314,1,1,1
316,1,1,1
317,1,1,1
318,1,1,1
320,1,1,1
321,1,1,1
322,1,1,1
323,1,1,1
325,1,1,1
326,1,1,1
327,1,1,1
330,1,2,1
331,1,2,1
333,2,2,1
334,2,2,1
335,2,2,1
336,2,2,1
337,2,2,1
339,2,3,1
340,2,3,1
341,2,3,1
343,2,3,1
344,2,3,1
346,2,3,1
347,2,3,1
348,2,3,1
349,2,3,1
352,2,3,1
353,2,3,1
354,2,3,1
355,2,3,1
356,2,3,1
357,2,3,1
358,2,3,1
359,2,3,1
362,2,3,1
363,2,3,1
365,2,3,1
366,2,3,1
367,2,2,1
368,2,2,1
369,2,2,1
373,1,2,1
374,1,2,1
377,1,2,1
378,1,2,1
379,1,1,1
380,1,1,1
381,1,1,1
382,1,1,1
383,1,1,1
384,1,1,1
386,1,1,1
387,1,1,1
388,1,1,1
390,1,1,1
391,1,1,1
392,1,1,1
393,1,1,1
395,1,1,2
396,1,1,2
399,1,1,2
401,1,1,2
403,1,1,2
404,1,1,2
405,1,1,2
406,1,1,2
409,1,1,1
410,1,1,1
412,1,1,1
413,1,1,1
414,1,1,1
415,1,1,1
416,1,1,1
417,1,1,1
419,1,1,1
420,1,1,1
421,1,1,1
422,1,1,1
423,1,1,1
424,1,1,1
426,1,1,1
427,1,1,1
428,1,1,1
429,1,1,1
430,1,1,1
431,1,1,1
432,1,1,1
433,1,1,1
435,1,1,1
436,1,1,1
441,1,1,1
443,1,1,1
444,1,1,3
446,1,1,1
446,1,1,1
447,1,1,1
450,1,1,3
452,1,1,1
453,1,1,1
454,1,1,1
455,1,1,1
457,1,1,1
459,1,1,1
460,1,1,1
461,1,1,1
462,1,2,1
463,1,2,1
464,1,2,1
466,1,2,1
468,2,2,1
469,2,2,1
471,2,2,1
472,2,3,1
473,2,3,1
474,2,3,1
476,2,3,1
477,2,3,1
478,2,3,1
480,2,3,1
481,2,3,1
482,2,3,1
483,2,3,1
484,2,3,1
485,2,3,1
486,2,3,1
487,2,3,1
489,2,3,1
490,2,3,1
491,2,3,1
494,2,3,3
495,2,3,1
496,2,3,1
497,2,3,3
498,2,3,1
501,2,2,1
504,2,2,1
506,2,2,1
510,1,2,1
511,1,2,1
513,1,1,1
882,1,1,1
884,1,1,1
885,1,1,1
887,1,1,1
888,1,1,1
889,1,1,1
890,1,1,1
891,1,1,1
892,1,1,1
893,1,1,1
894,1,1,1
895,1,1,1
896,1,1,1
897,1,1,1
898,1,1,1
902,1,1,1
905,1,1,1
906,1,1,1
907,1,1,1
909,1,1,1
910,1,1,1
911,1,1,1
914,1,1,1
915,1,1,1
916,1,1,1
917,1,1,1
919,1,1,1
922,1,1,1
923,1,1,1
925,1,1,1
927,1,1,1
928,1,1,1
929,1,1,1
931,1,1,1
932,1,1,1
933,1,1,1
935,1,1,1
936,1,1,1
941,1,1,1
942,1,1,1
943,1,1,1
944,1,1,1
