obsID,birdID,day,min,speed,area,movement_time,movement_ratio,distance,c3,c8,c16
9130,167,195,617,0.265706605,28.089689,7.905846e+00,0.824845,19.169287,1,3,6
9131,167,195,617,0.367287353,40.138073,8.258944e+00,0.818764,20.174185,2,2,2
9132,167,195,617,0.050990195,33.747957,1.416589e+01,0.794256,17.835431,2,2,2
9089,167,195,603,0.091651514,48.189259,3.873910e+00,0.475172,24.457950,1,3,4
9090,167,195,603,0.34190642,17.943430,3.761414e+00,0.548505,20.572728,1,3,4
9091,167,195,604,0.170587221,19.346706,2.086829e+00,0.331862,18.864749,2,2,2
9092,167,195,604,0.072111026,29.514637,1.095117e+01,0.672727,32.557562,2,2,2
9093,167,195,605,0.034641016,160.707058,2.544305e+01,0.905729,56.182461,2,2,2
9365,167,196,690,0.544609952,18902.919198,7.449442e+00,0.779027,611.999975,2,4,15
9506,167,197,695,0.078102497,0.399314,2.365243e-01,0.201609,3.519550,1,7,13
9508,167,197,696,0.067082039,0.427916,5.454646e-02,0.056905,3.834222,1,7,13
9509,167,197,696,0.120415946,0.343811,2.264117e-01,0.146369,4.640578,1,7,13
9511,167,197,698,0.03,1.124553,5.469671e-01,0.219954,7.460199,1,5,7
9512,167,197,698,0.113578167,0.760345,9.490287e-02,0.045749,8.297737,1,1,1
9514,167,197,699,0.054772256,1.408351,1.007014e+00,0.342784,8.813264,1,7,13
9515,167,197,700,0.09797959,1.176065,6.078156e-01,0.185825,9.812688,1,7,13
9516,167,197,700,0.053851648,2.315176,1.703749e+00,0.433118,11.801043,1,7,13
9517,167,197,701,0.19,1.515257,3.102041e-01,0.078019,11.928054,1,7,13
9518,167,197,701,0.136747943,1.515257,2.203274e-01,0.058503,11.298215,1,7,13
9521,167,197,703,0.11045361,0.968390,2.525857e-01,0.095115,7.966753,1,7,13
9522,167,197,703,0.113578167,1.627261,7.383063e-01,0.369697,5.991179,1,7,13
9524,167,197,704,0.130384048,1.297493,4.434508e-01,0.267006,4.982474,1,7,13
9525,167,197,705,0.02236068,1.297493,5.715258e-01,0.440069,5.194873,1,7,13
9528,167,197,707,0.15132746,1.208621,6.939795e-01,0.281367,7.399382,1,7,13
9531,167,197,708,0.147986486,1.431299,5.523759e-01,0.206558,8.022568,1,7,13
9532,167,197,709,0.161245155,1.520614,1.085181e+00,0.473014,6.882544,1,7,13
9534,167,197,710,0.177200451,1.497149,1.484473e-01,0.056790,7.841939,1,7,13
9535,167,197,710,0.222934968,1.497149,5.788269e-01,0.236745,7.334810,1,7,13
9500,167,197,692,0.014142136,1.123926,1.174222e+00,0.594363,5.926793,1,7,13
9538,167,197,712,0.083066239,1.096727,3.137263e-01,0.159298,7.877717,1,7,13
9539,167,197,712,0.128452326,0.776677,3.960952e-01,0.182302,6.518243,1,7,13
9541,167,197,714,0.108627805,0.405485,3.679622e-01,0.215446,5.123726,1,7,13
9542,167,197,714,0.232808935,0.439186,1.687267e-01,0.104134,6.481111,1,7,13
9501,167,197,692,0.122065556,0.489886,4.365286e-02,0.025311,5.174047,1,7,13
9504,167,197,694,?,0.644460,1.506004e-01,0.088130,5.126553,1,7,13
6336,167,181,727,0.244131112,25.084003,1.165478e+01,0.710704,16.398930,1,5,7
6337,167,181,727,0.028284271,47.046925,1.010977e+01,0.810969,24.932547,2,8,14
6338,167,181,727,0.041231056,52.302148,1.077835e+01,0.840101,25.659640,2,8,14
6339,167,181,727,0.486106984,27.311078,2.065315e+01,0.849790,24.303829,2,8,14
6340,167,181,728,0.4982971,14.350539,1.679541e+01,0.810213,20.729626,2,8,14
6343,167,181,728,0.107703296,3.299911,4.080341e+00,0.404613,10.084565,1,1,1
6344,167,181,729,0.199499373,0.641121,4.276921e-01,0.072601,5.891029,1,1,1
6345,167,181,729,0.046904158,1.579708,1.079266e+00,0.380429,5.673942,1,1,1
6346,167,181,729,0.29189039,10.958401,6.257162e+00,0.738013,16.956770,1,1,1
6347,167,181,729,0.123693169,33.374912,2.635463e+01,0.854271,30.850432,1,1,1
6349,167,181,730,0.82176639,108.200014,1.379409e+01,0.633314,43.561635,2,8,14
6350,167,181,730,0.720347139,106.644993,9.918262e+00,0.402312,49.306298,2,8,14
6351,167,181,731,0.222934968,95.517221,1.357146e+01,0.493351,55.017427,1,5,7
6353,167,181,731,0.518748494,39.684828,4.805162e+00,0.230216,41.744816,2,8,14
6356,167,181,732,0.391024296,24.906770,2.244924e+00,0.101066,44.424901,2,8,14
6358,167,181,733,0.197484177,68.531904,6.146296e+00,0.129274,47.544645,2,8,14
6362,167,181,734,1.033440855,76.537121,3.799368e+00,0.162371,46.798678,2,8,14
6366,167,181,735,0.114017543,32.225349,3.352695e+00,0.117800,56.921779,2,8,14
6382,167,181,742,0.11,120.227293,9.158408e+00,0.680642,40.366650,2,4,15
6385,167,181,743,0.260192237,34.628011,1.305513e+01,0.918684,28.421379,2,4,15
6386,167,181,744,0.06,34.733751,2.392285e+01,0.795887,30.058091,2,4,15
11133,169,182,778,0.046904158,4.311733,9.495044e-01,0.147002,12.918215,2,8,14
11140,169,182,780,0.562405548,16.231363,4.440251e+00,0.535640,16.579239,2,8,14
11142,169,182,781,0.078102497,12.666592,2.247512e+00,0.241176,18.637955,2,2,2
11143,169,182,781,0.07,13.501012,1.616624e+00,0.173857,18.597181,2,2,2
11144,169,182,781,0.164316767,12.348757,2.808709e+00,0.364594,15.407319,2,2,2
11145,169,182,782,0.145602198,11.478675,5.929563e+00,0.404604,14.655227,2,2,2
11146,169,182,782,0.054772256,7.724226,2.166348e+00,0.319977,13.540667,2,2,2
11148,169,182,782,0.12328828,14.589223,4.953225e+00,0.339545,14.587853,2,2,2
11150,169,182,783,0.156524758,8.155455,1.986739e+00,0.299140,13.283025,1,4,5
11151,169,182,783,0.490509939,6.319839,8.240651e-01,0.137904,11.951326,1,5,7
11154,169,182,784,0.300832179,7.461783,2.649909e+00,0.693939,7.637300,1,5,7
11155,169,182,785,0.284429253,12.649482,4.707208e+00,0.851182,11.060397,2,2,2
11156,169,182,785,0.160312195,14.364380,4.736768e+00,0.835590,11.337539,2,2,2
11157,169,182,785,0.137477271,23.320004,6.337089e+00,0.855654,14.812262,2,2,2
11158,169,182,786,0.287576077,13.137323,7.275798e+00,0.405520,17.941898,2,2,2
11162,169,182,787,0.14525839,39.513180,1.268642e+01,0.400779,31.654406,2,2,2
282,166,182,787,0.14525839,3818.926255,2.266377e+00,0.674427,208.347926,2,2,2
11165,169,182,787,0.14525839,21.325947,1.200393e+01,0.458994,26.152676,2,2,2
11167,169,182,788,0.036055513,8.671120,2.802662e+00,0.348495,16.084371,2,2,2
11168,169,182,788,0.37067506,8.886114,1.187192e+00,0.182611,13.002384,2,2,2
11169,169,182,789,?,12.459419,1.259108e+00,0.176707,14.250828,2,2,2
11127,169,182,777,0.12,1.537743,6.937380e-01,0.094777,7.319680,1,5,7
11130,169,182,777,0.170293864,0.928802,6.304440e-01,0.078140,8.068137,1,5,7
11131,169,182,778,0.141774469,3.421842,3.394742e+00,0.319487,10.625608,1,5,7
11752,169,186,678,0.16881943,2.279440,2.735019e-01,0.071410,7.660057,2,8,14
11764,169,186,681,0.378549865,0.713624,6.303619e-01,0.387128,3.256607,1,5,7
11765,169,186,682,1.176690274,0.426652,1.267317e+00,0.428105,2.960292,1,1,1
11766,169,186,682,0.093808315,1.011829,7.401944e-01,0.389783,3.797978,1,5,7
11770,169,186,683,0.175499288,33.645580,5.768717e+00,0.556360,20.737346,1,5,7
11773,169,186,684,0.078102497,36.882165,6.701222e-01,0.042972,31.188892,1,1,1
11775,169,186,684,0.014142136,36.882165,2.045492e+00,0.215546,28.469391,1,1,1
11776,169,186,685,0.104403065,17.613639,1.957968e+00,0.115920,33.781304,1,1,1
11777,169,186,685,0.211187121,18.878160,1.558072e+00,0.087653,35.551062,1,1,1
11778,169,186,686,0.09797959,14.795287,2.156948e-01,0.017918,36.113127,1,1,1
11779,169,186,686,0.01,14.774261,8.452934e-01,0.046473,36.378193,1,1,1
11750,169,186,678,0.200249844,1.634918,2.261877e+00,0.267457,8.456983,1,1,1
11751,169,186,678,0.227596134,2.279440,1.320284e+00,0.305210,8.651637,1,1,1
11810,169,186,696,0.144568323,11.333649,1.334945e+00,0.123048,21.697961,2,4,15
11811,169,186,696,0.12083046,11.652216,3.051554e+00,0.585091,15.646576,2,4,15
11812,169,186,696,0.380919939,4.181155,1.133847e+00,0.288217,7.868019,2,4,15
11815,169,186,697,0.092736185,8.850523,6.579669e-01,0.461177,9.986991,1,4,16
11817,169,186,703,0.170587221,11.474689,4.719710e-01,0.279554,13.506423,1,4,16
11820,169,186,705,0.156524758,141224.380463,1.113566e+02,0.977106,2849.143444,2,4,15
11804,169,186,693,0.179722008,0.440952,2.876013e-01,0.078202,7.355374,1,4,5
11805,169,186,693,0.450111097,2.064010,4.355606e+00,0.709501,12.277941,1,4,5
12214,169,188,738,0.046904158,7.490826,5.916099e+00,0.510229,11.594994,1,5,7
12305,169,188,764,15.38333514,7620.379254,4.818536e+02,0.997085,966.524587,3,6,10
12307,169,188,765,14.72562732,314518.813319,3.079378e+02,0.992593,3412.592012,3,6,10
12220,169,188,740,0.20880613,12.862548,2.901320e+00,0.324925,17.858409,2,4,11
12223,169,188,741,0.15132746,5.979514,5.737758e-01,0.071107,16.138439,2,4,15
12206,169,188,736,0.111803399,117.952398,1.074399e+00,0.447065,40.854881,1,5,7
12227,169,188,742,0.154272486,8.092503,1.832681e+00,0.123715,29.627451,1,5,7
12232,169,188,743,0.162480768,4.265739,5.482933e-01,0.076578,14.319817,1,5,7
12233,169,188,744,0.125698051,3.652294,2.354032e+00,0.167616,14.044182,1,5,7
12207,169,188,737,0.054772256,7.818029,1.154138e+00,0.307298,26.290319,1,5,7
12235,169,188,744,0.152643375,2.194820,2.178370e+00,0.322170,13.523122,1,5,7
12236,169,188,744,0.170293864,1.940847,7.237046e-01,0.044998,16.083077,1,5,7
12237,169,188,745,0.243515913,2.469894,3.978700e+00,0.272757,14.586966,1,5,7
12238,169,188,745,0.244540385,2.351646,1.065305e-01,0.017643,12.076086,1,5,7
12241,169,188,746,0.137477271,5.307940,3.103152e+00,0.528703,11.738744,1,5,7
12243,169,188,746,0.064031242,4.804651,1.812477e+00,0.261213,13.877399,1,5,7
12208,169,188,737,0.151657509,5.438390,7.042461e-01,0.082143,17.146769,1,5,7
12245,169,188,747,0.100498756,7.815471,1.368689e+00,0.114936,23.816544,1,5,7
12246,169,188,747,0.115758369,7.707412,2.449283e+00,0.188061,26.047720,1,5,7
12249,169,188,748,0.306920185,10.089422,1.002797e+00,0.089974,22.290855,1,5,7
12253,169,188,749,0.03,1.593310,1.538288e+00,0.508805,6.046669,1,5,7
12209,169,188,737,0.059160798,4.281778,1.595937e+00,0.242386,13.168568,1,5,7
12254,169,188,749,0.081240384,0.153500,8.639350e-02,0.027520,3.139265,1,5,7
12255,169,188,750,0.037416574,0.147477,7.433374e-01,0.237999,3.123284,1,5,7
12258,169,188,750,0.064031242,0.201612,5.937035e-01,0.255357,2.324990,1,5,7
12259,169,188,751,0.107703296,0.177593,2.531100e-01,0.225307,2.246798,1,5,7
12260,169,188,751,?,0.212698,2.001743e-01,0.177942,2.249882,1,5,7
12261,169,188,751,0.048989795,0.294547,5.180766e-01,0.417633,2.481011,1,5,7
12262,169,188,752,0.140712473,0.076602,2.169994e-01,0.099798,2.174386,1,5,7
12263,169,188,752,0.041231056,0.208374,3.152390e-01,0.278040,2.267582,1,5,7
12210,169,188,737,0.033166248,4.215338,1.279022e+00,0.090864,14.076273,1,4,16
12264,169,188,752,0.07,0.273336,3.651512e-01,0.268752,2.717385,1,5,7
12265,169,188,752,0.091104336,0.263064,1.226123e-01,0.046211,2.653312,1,5,7
12268,169,188,753,0.064031242,0.270011,2.857836e-01,0.159011,3.594508,1,5,7
12271,169,188,754,0.083666003,0.781689,4.501330e-01,0.149058,6.039711,1,5,7
12272,169,188,754,0.014142136,1.014563,8.131118e-01,0.276894,5.873094,1,5,7
12274,169,188,755,0.128452326,1.614004,7.739493e-01,0.268792,5.758720,1,5,7
12275,169,188,755,0.100498756,1.614004,1.289071e+00,0.487897,5.284194,1,5,7
12276,169,188,755,?,1.412687,4.294207e-01,0.139381,6.161807,1,5,7
12277,169,188,756,0.058309519,1.040836,8.961585e-01,0.175867,5.095661,1,5,7
12278,169,188,756,0.06,0.870745,3.065308e-01,0.131917,4.647315,1,5,7
12281,169,188,757,0.083666003,0.785828,2.980369e-01,0.130550,4.565864,1,5,7
12282,169,188,757,0.03,0.750391,6.178074e-01,0.356552,3.465456,1,5,7
12285,169,188,758,0.037416574,0.384452,7.442507e-01,0.485909,3.063333,1,5,7
12286,169,188,758,0.114455231,0.924547,3.792723e-01,0.182582,4.154545,1,5,7
12289,169,188,759,0.03,1.426988,2.804131e-01,0.101361,5.532968,1,5,7
12290,169,188,760,0.053851648,1.426988,2.954211e-01,0.163171,5.431498,1,5,7
12292,169,188,760,0.037416574,1.486001,7.203927e-01,0.299129,4.816604,1,5,7
12213,169,188,738,0.02,5.113130,2.911053e-01,0.037525,15.515272,1,5,7
12295,169,188,761,0.150996689,2.057580,1.538500e-01,0.040806,7.540485,1,4,5
12296,169,188,762,0.086023253,2.096454,5.797596e-01,0.081464,7.116798,1,4,5
12297,169,188,762,0.092736185,2.385790,4.452233e-01,0.121826,7.309160,1,5,7
12298,169,188,762,0.050990195,2.385790,7.890171e-01,0.241150,6.543790,1,5,7
12299,169,188,762,0.075498344,0.785311,1.283546e+00,0.232377,5.523539,1,5,7
12300,169,188,763,0.083666003,0.678260,8.830253e-01,0.392046,4.504708,1,5,7
12301,169,188,763,0.115758369,5.407232,6.568093e+00,0.781852,16.801370,1,5,7
12302,169,188,763,0.064031242,281.260422,1.173181e+02,0.984251,238.390643,1,5,7
12794,169,191,881,0.100498756,2.648891,1.051318e+00,0.189600,11.089841,2,2,2
12799,169,191,883,0.14525839,1.567629,1.386760e+00,0.186588,7.432193,1,3,6
12800,169,191,883,0.235796522,1.785574,9.720844e-01,0.246869,7.875309,1,3,6
12802,169,191,883,0.100498756,2.655986,1.179488e+00,0.122787,9.605995,2,2,2
12803,169,191,884,0.041231056,3.347512,1.310914e+00,0.126397,10.371391,2,2,2
12804,169,191,884,0.03,4.020599,1.824240e+00,0.415455,8.781884,2,2,2
12805,169,191,884,0.125698051,2.936787,5.276433e-01,0.121265,8.702334,2,2,2
12806,169,191,884,0.102956301,1.752021,7.904097e-01,0.091928,8.598095,2,2,2
12807,169,191,885,0.014142136,1.545790,2.811332e-01,0.068396,8.220729,2,2,2
12812,169,191,886,0.078102497,2.757272,1.011380e+00,0.288338,7.015248,2,2,2
12813,169,191,886,0.071414284,2.214664,1.792115e+00,0.286435,6.256623,2,2,2
12815,169,191,887,0.118743421,4.878670,2.183097e+00,0.612368,7.130014,2,2,2
12816,169,191,887,0.139283883,37.366905,7.761178e+00,0.726426,21.368125,2,2,2
12817,169,191,887,0.09486833,63.439584,1.718947e+01,0.690452,24.895973,2,2,2
12819,169,191,888,1.280039062,44.713986,7.922789e+00,0.665272,23.818192,2,2,2
12826,169,191,890,0.306757233,1.538811,4.237828e-01,0.094140,9.003283,1,5,7
12827,169,191,890,0.024494897,1.357079,3.251041e-01,0.072314,8.991493,1,5,7
12787,169,191,879,0.206639783,2.621473,1.078692e+00,0.369695,5.835575,2,2,2
12789,169,191,880,0.261916017,5.164236,1.179770e+00,0.241958,9.751845,2,2,2
12790,169,191,880,0.187082869,3.602631,6.891156e-01,0.126733,10.875082,1,3,6
13124,169,192,868,0.01,24.513310,4.458893e-01,0.442988,36.235759,1,5,7
13137,169,192,875,0.200249844,2.003073,6.236104e-01,0.062761,9.936226,1,1,1
13139,169,192,876,0.041231056,1.353600,5.344841e-01,0.141911,7.532655,1,1,1
13140,169,192,876,0.036055513,1.852382,1.535957e+00,0.425652,7.216953,1,1,1
13141,169,192,877,0.204450483,1.203537,1.407878e+00,0.237032,5.939602,1,1,1
13142,169,192,877,0.041231056,0.983523,4.703778e-01,0.193274,4.867468,1,1,1
13125,169,192,871,0.06164414,6.867840,1.692146e-01,0.274458,16.030093,1,5,7
13143,169,192,877,0.074833148,1.148441,4.386903e-01,0.162257,5.407350,1,1,1
13144,169,192,877,0.08660254,6.878822,1.546502e+01,0.760005,20.348571,1,1,1
8701,167,192,878,0.412431813,3218.627255,2.304101e+00,0.434538,328.749577,1,1,1
13146,169,192,878,0.150996689,32.937457,9.925081e+00,0.788192,25.184410,2,8,14
13151,169,192,879,0.09486833,5.820939,3.093406e+00,0.670765,9.223515,2,2,2
13126,169,192,871,0.014142136,3.477988,1.833889e-01,0.311347,9.424291,1,5,7
13154,169,192,880,0.042426407,3.172887,6.629186e-01,0.153739,8.623949,2,2,2
13156,169,192,881,0.144568323,3.423388,2.048943e+00,0.212638,9.635818,2,2,2
13158,169,192,881,0.173781472,1.793008,7.322323e-01,0.169327,8.648757,2,2,2
13159,169,192,881,0.037416574,1.204836,2.242966e+00,0.280107,8.007526,2,2,2
13127,169,192,872,0.144913767,1.765360,4.443234e-01,0.408196,6.531033,1,5,7
13164,169,192,883,0.102469508,1.525731,1.481582e+00,0.131691,11.250420,2,2,2
13166,169,192,883,0.157797338,0.975324,7.001443e-01,0.133119,10.519035,2,2,2
13167,169,192,883,0.203960781,1.537002,2.218334e+00,0.240004,9.242888,1,5,7
13169,169,192,884,0.111803399,0.936487,1.616899e-01,0.058841,5.495832,1,1,1
13170,169,192,884,0.11045361,1.003038,9.099253e-01,0.422836,4.303920,1,1,1
13171,169,192,885,0.072111026,0.701728,6.814656e-01,0.141887,4.802871,1,1,1
13128,169,192,873,0.098994949,0.473359,5.732710e-02,0.027538,6.245239,1,5,7
13129,169,192,873,?,0.722972,2.670754e-01,0.117099,6.842314,1,5,7
13130,169,192,874,0.120415946,1.098629,2.060270e+00,0.428382,9.618841,1,1,1
13132,169,192,874,0.104880885,1.525465,2.008858e-01,0.026176,15.348844,1,1,1
13427,169,194,996,0.233452351,3254398.114175,4.137394e+01,0.550258,5413.687588,1,5,7
